Edition,Report Type,Measure Name,State Name,Rank,Value,Score,Lower CI,Upper CI
2015,2015 Annual Edition,Cardiovascular Deaths,Texas,33,253.5,0.07,254.8,252.2
2015,2015 Annual Edition,Cardiovascular Deaths,Utah,13,218.8,-0.86,222.6,215
2015,2015 Annual Edition,Cardiovascular Deaths,Vermont,14,220.3,-0.82,226.6,214
2015,2015 Annual Edition,Cardiovascular Deaths,Virginia,25,239.1,-0.32,241.1,237.1
2015,2015 Annual Edition,Cardiovascular Deaths,Washington,6,212.9,-1.02,214.9,210.8
2015,2015 Annual Edition,Cardiovascular Deaths,West Virginia,45,299.6,1.31,303.9,295.4
2015,2015 Annual Edition,Cardiovascular Deaths,Wisconsin,24,237.2,-0.37,239.4,235
2015,2015 Annual Edition,Cardiovascular Deaths,Wyoming,21,231,-0.53,238.4,223.6
2015,2015 Annual Edition,Cardiovascular Deaths,District of Columbia,,289.7,,298,281.4
2015,2015 Annual Edition,Cardiovascular Deaths,United States,,250.8,,251.1,250.5
2015,2015 Annual Edition,Children in Poverty,Alabama,41,25.2,0.194,30.1,20.3
2015,2015 Annual Edition,Children in Poverty,Alaska,13,15.6,-0.261,20.5,10.7
2015,2015 Annual Edition,Children in Poverty,Arizona,46,28.5,0.351,32.2,24.8
2015,2015 Annual Edition,Children in Poverty,Arkansas,48,29.7,0.408,36.2,23.2
2015,2015 Annual Edition,Children in Poverty,California,34,22.9,0.085,25.1,20.7
2015,2015 Annual Edition,Children in Poverty,Colorado,21,17.2,-0.185,22.5,11.9
2015,2015 Annual Edition,Children in Poverty,Connecticut,8,12.3,-0.417,18.6,6
2015,2015 Annual Edition,Children in Poverty,Delaware,16,16.6,-0.213,21.3,11.9
2015,2015 Annual Edition,Children in Poverty,Florida,38,24.2,0.147,27.5,20.9
2015,2015 Annual Edition,Children in Poverty,Georgia,42,25.6,0.213,29.5,21.7
2015,2015 Annual Edition,Children in Poverty,Hawaii,20,16.9,-0.199,22.4,11.4
2015,2015 Annual Edition,Children in Poverty,Idaho,12,14.6,-0.308,19.1,10.1
2015,2015 Annual Edition,Children in Poverty,Illinois,29,20.5,-0.028,24,17
2015,2015 Annual Edition,Children in Poverty,Indiana,35,23.3,0.104,28.8,17.8
2015,2015 Annual Edition,Children in Poverty,Iowa,11,14.3,-0.322,18.6,10
2015,2015 Annual Edition,Children in Poverty,Kansas,16,16.6,-0.213,20.3,12.9
2015,2015 Annual Edition,Children in Poverty,Kentucky,49,30.3,0.436,38.1,22.5
2015,2015 Annual Edition,Children in Poverty,Louisiana,50,33.7,2,37.4,30
2015,2015 Annual Edition,Children in Poverty,Maine,30,20.8,-0.014,27.9,13.7
2015,2015 Annual Edition,Children in Poverty,Maryland,9,13.4,-0.365,17.1,9.7
2015,2015 Annual Edition,Children in Poverty,Massachusetts,22,17.6,-0.166,21.9,13.3
2015,2015 Annual Edition,Children in Poverty,Michigan,30,20.8,-0.014,24.7,16.9
2015,2015 Annual Edition,Children in Poverty,Minnesota,5,11.9,-0.436,15.6,8.2
2015,2015 Annual Edition,Children in Poverty,Mississippi,47,29.4,0.393,34.3,24.5
2015,2015 Annual Edition,Children in Poverty,Missouri,10,14.2,-0.327,17.9,10.5
2015,2015 Annual Edition,Children in Poverty,Montana,18,16.8,-0.204,22.1,11.5
2015,2015 Annual Edition,Children in Poverty,Nebraska,25,18.3,-0.133,22.8,13.8
2015,2015 Annual Edition,Children in Poverty,Nevada,37,23.9,0.133,29.8,18
2015,2015 Annual Edition,Children in Poverty,New Hampshire,2,11.1,-0.474,15,7.2
2015,2015 Annual Edition,Children in Poverty,New Jersey,14,16.1,-0.237,19.8,12.4
2015,2015 Annual Edition,Children in Poverty,New Mexico,43,25.7,0.218,31.4,20
2015,2015 Annual Edition,Children in Poverty,New York,27,19.1,-0.095,22,16.2
2015,2015 Annual Edition,Children in Poverty,North Carolina,39,24.4,0.156,29.7,19.1
2015,2015 Annual Edition,Children in Poverty,North Dakota,6,12,-0.431,15.3,8.7
2015,2015 Annual Edition,Children in Poverty,Ohio,32,22.1,0.047,25.6,18.6
2015,2015 Annual Edition,Children in Poverty,Oklahoma,40,25,0.185,30.1,19.9
2015,2015 Annual Edition,Children in Poverty,Oregon,26,18.8,-0.109,23.1,14.5
2015,2015 Annual Edition,Children in Poverty,Pennsylvania,28,19.4,-0.081,22.7,16.1
2015,2015 Annual Edition,Children in Poverty,Rhode Island,23,17.7,-0.161,24.6,10.8
2015,2015 Annual Edition,Children in Poverty,South Carolina,33,22.5,0.066,27.4,17.6
2015,2015 Annual Edition,Children in Poverty,South Dakota,23,17.7,-0.161,24.6,10.8
2015,2015 Annual Edition,Children in Poverty,Tennessee,45,26.2,0.242,31.3,21.1
2015,2015 Annual Edition,Children in Poverty,Texas,36,23.8,0.128,26.3,21.3
2015,2015 Annual Edition,Children in Poverty,Utah,6,12,-0.431,16.1,7.9
2015,2015 Annual Edition,Children in Poverty,Vermont,4,11.5,-0.455,15.6,7.4
2015,2015 Annual Edition,Children in Poverty,Virginia,3,11.3,-0.464,14.6,8
2015,2015 Annual Edition,Children in Poverty,Washington,18,16.8,-0.204,20.9,12.7
2015,2015 Annual Edition,Children in Poverty,West Virginia,43,25.7,0.218,31.6,19.8
2015,2015 Annual Edition,Children in Poverty,Wisconsin,15,16.2,-0.232,20.1,12.3
2015,2015 Annual Edition,Children in Poverty,Wyoming,1,10.6,-0.498,14.3,6.9
2015,2015 Annual Edition,Children in Poverty,United States,,21.1,,21.7,20.5
2015,2015 Annual Edition,Children in Poverty,District of Columbia,,28.6,,36,21.2
2015,2015 Annual Edition,Chlamydia,Alabama,48,611,1.58,,
2015,2015 Annual Edition,Chlamydia,Alaska,50,789.4,2,,
2015,2015 Annual Edition,Chlamydia,Arizona,33,466.4,0.19,,
2015,2015 Annual Edition,Chlamydia,Arkansas,43,523.8,0.74,,
2015,2015 Annual Edition,Chlamydia,California,28,439.9,-0.06,,
2015,2015 Annual Edition,Chlamydia,Colorado,18,393,-0.51,,
2015,2015 Annual Edition,Chlamydia,Connecticut,11,355.8,-0.87,,
2015,2015 Annual Edition,Chlamydia,Delaware,45,568.4,1.17,,
2015,2015 Annual Edition,Chlamydia,Florida,24,415.1,-0.3,,
2015,2015 Annual Edition,Chlamydia,Georgia,42,514.8,0.65,,
2015,2015 Annual Edition,Chlamydia,Hawaii,36,476.9,0.29,,
2015,2015 Annual Edition,Chlamydia,Idaho,7,340.2,-1.02,,
2015,2015 Annual Edition,Chlamydia,Illinois,39,495.5,0.47,,
2015,2015 Annual Edition,Chlamydia,Indiana,27,428.7,-0.17,,
2015,2015 Annual Edition,Chlamydia,Iowa,12,356.3,-0.87,,
2015,2015 Annual Edition,Chlamydia,Kansas,16,381.6,-0.62,,
2015,2015 Annual Edition,Chlamydia,Kentucky,17,391.2,-0.53,,
2015,2015 Annual Edition,Chlamydia,Louisiana,49,624.5,1.71,,
2015,2015 Annual Edition,Chlamydia,Maine,2,258.7,-1.8,,
2015,2015 Annual Edition,Chlamydia,Maryland,31,454.1,0.07,,
2015,2015 Annual Edition,Chlamydia,Massachusetts,10,349.2,-0.93,,
2015,2015 Annual Edition,Chlamydia,Michigan,29,453.6,0.07,,
2015,2015 Annual Edition,Chlamydia,Minnesota,9,348.4,-0.94,,
2015,2015 Annual Edition,Chlamydia,Mississippi,46,585.1,1.33,,
2015,2015 Annual Edition,Chlamydia,Missouri,30,453.8,0.07,,
2015,2015 Annual Edition,Chlamydia,Montana,15,379.8,-0.64,,
2015,2015 Annual Edition,Chlamydia,Nebraska,19,393.5,-0.51,,
2015,2015 Annual Edition,Chlamydia,Nevada,26,427,-0.19,,
2015,2015 Annual Edition,Chlamydia,New Hampshire,1,236.2,-2,,
2015,2015 Annual Edition,Chlamydia,New Jersey,6,319.6,-1.22,,
2015,2015 Annual Edition,Chlamydia,New Mexico,47,587.3,1.35,,
2015,2015 Annual Edition,Chlamydia,New York,38,489.5,0.41,,
2015,2015 Annual Edition,Chlamydia,North Carolina,40,496.5,0.48,,
2015,2015 Annual Edition,Chlamydia,North Dakota,25,419.1,-0.26,,
2015,2015 Annual Edition,Chlamydia,Ohio,32,460.2,0.13,,
2015,2015 Annual Edition,Chlamydia,Oklahoma,37,479.1,0.31,,
2015,2015 Annual Edition,Chlamydia,Oregon,14,363.7,-0.8,,
2015,2015 Annual Edition,Chlamydia,Pennsylvania,21,407.8,-0.37,,
2015,2015 Annual Edition,Chlamydia,Rhode Island,22,410.6,-0.35,,
2015,2015 Annual Edition,Chlamydia,South Carolina,44,541.8,0.91,,
2015,2015 Annual Edition,Chlamydia,South Dakota,35,471.2,0.24,,
2015,2015 Annual Edition,Chlamydia,Tennessee,34,470.4,0.23,,
2015,2015 Annual Edition,Chlamydia,Texas,41,498.3,0.5,,
2015,2015 Annual Edition,Chlamydia,Utah,3,263.9,-1.75,,
2015,2015 Annual Edition,Chlamydia,Vermont,5,294.2,-1.46,,
2015,2015 Annual Edition,Chlamydia,Virginia,20,407,-0.38,,
2015,2015 Annual Edition,Chlamydia,Washington,13,361.8,-0.81,,
2015,2015 Annual Edition,Chlamydia,West Virginia,4,277,-1.63,,
2015,2015 Annual Edition,Chlamydia,Wisconsin,23,411.6,-0.34,,
2015,2015 Annual Edition,Chlamydia,Wyoming,8,347.8,-0.95,,
2015,2015 Annual Edition,Chlamydia,United States,,446.6,,,
2015,2015 Annual Edition,Chlamydia,District of Columbia,,1014.4,,,
2015,2015 Annual Edition,Cholesterol Check,Alaska,48,70.1,-1.7,72.1,68.1
2015,2015 Annual Edition,Cholesterol Check,Alabama,19,77.6,0.32,79.4,75.8
2015,2015 Annual Edition,Cholesterol Check,United States,0,76.4,0,77.4,76.9
2015,2015 Annual Edition,Cholesterol Check,Arkansas,46,72.3,-1.11,74.3,70.3
2015,2015 Annual Edition,Cholesterol Check,Arizona,45,72.6,-1.03,75.3,70
2015,2015 Annual Edition,Cholesterol Check,California,29,75.2,-0.32,76.3,74.1
2015,2015 Annual Edition,Cholesterol Check,Colorado,25,76.4,0,77.4,75.3
2015,2015 Annual Edition,Cholesterol Check,Connecticut,2,83.1,1.81,84.5,81.6
2015,2015 Annual Edition,Cholesterol Check,District of Columbia,0,80.9,0,83.1,78.7
2015,2015 Annual Edition,Cholesterol Check,Delaware,9,81,1.24,82.7,79.3
2015,2015 Annual Edition,Cholesterol Check,Florida,12,79.5,0.84,80.6,78.4
2015,2015 Annual Edition,Cholesterol Check,Georgia,21,77.5,0.3,78.9,76.1
2015,2015 Annual Edition,Cholesterol Check,Hawaii,27,75.8,-0.16,77.3,74.4
2015,2015 Annual Edition,Cholesterol Check,Iowa,28,75.7,-0.19,77.1,74.3
2015,2015 Annual Edition,Cholesterol Check,Idaho,49,69.3,-1.92,71.2,67.4
2015,2015 Annual Edition,Cholesterol Check,Illinois,35,74,-0.65,75.8,72.2
2015,2015 Annual Edition,Cholesterol Check,Indiana,31,74.5,-0.51,75.7,73.2
2015,2015 Annual Edition,Cholesterol Check,Kansas,43,73.3,-0.84,74.1,72.5
2015,2015 Annual Edition,Cholesterol Check,Kentucky,22,77,0.16,78.4,75.6
2015,2015 Annual Edition,Cholesterol Check,Louisiana,26,76.2,-0.05,78.4,74
2015,2015 Annual Edition,Cholesterol Check,Massachusetts,1,84,2,85,82.9
2015,2015 Annual Edition,Cholesterol Check,Maryland,7,81.2,1.3,82.4,80
2015,2015 Annual Edition,Cholesterol Check,Maine,5,81.4,1.35,82.7,80.2
2015,2015 Annual Edition,Cholesterol Check,Michigan,13,79.4,0.81,80.5,78.3
2015,2015 Annual Edition,Cholesterol Check,Minnesota,22,77,0.16,78.3,75.7
2015,2015 Annual Edition,Cholesterol Check,Missouri,38,73.9,-0.67,75.6,72.2
2015,2015 Annual Edition,Cholesterol Check,Mississippi,34,74.3,-0.57,76,72.6
2015,2015 Annual Edition,Cholesterol Check,Montana,39,73.8,-0.7,75.1,72.5
2015,2015 Annual Edition,Cholesterol Check,North Carolina,14,79.2,0.76,80.5,77.9
2015,2015 Annual Edition,Cholesterol Check,North Dakota,42,73.5,-0.78,75.1,72
2015,2015 Annual Edition,Cholesterol Check,Nebraska,35,74,-0.65,75.2,72.8
2015,2015 Annual Edition,Cholesterol Check,New Hampshire,4,81.7,1.43,83.2,80.3
2015,2015 Annual Edition,Cholesterol Check,New Jersey,9,81,1.24,82.1,79.9
2015,2015 Annual Edition,Cholesterol Check,New Mexico,47,71,-1.46,72.4,69.5
2015,2015 Annual Edition,Cholesterol Check,Nevada,35,74,-0.65,76.5,71.5
2015,2015 Annual Edition,Cholesterol Check,New York,6,81.3,1.32,82.5,80.1
2015,2015 Annual Edition,Cholesterol Check,Ohio,18,78.2,0.49,79.4,77
2015,2015 Annual Edition,Cholesterol Check,Oklahoma,41,73.6,-0.76,75,72.2
2015,2015 Annual Edition,Cholesterol Check,Oregon,33,74.4,-0.54,76,72.7
2015,2015 Annual Edition,Cholesterol Check,Pennsylvania,19,77.6,0.32,78.8,76.5
2015,2015 Annual Edition,Cholesterol Check,Rhode Island,3,81.9,1.48,83.5,80.3
2015,2015 Annual Edition,Cholesterol Check,South Carolina,17,78.5,0.57,79.8,77.3
2015,2015 Annual Edition,Cholesterol Check,South Dakota,44,72.8,-0.97,74.7,70.9
2015,2015 Annual Edition,Cholesterol Check,Tennessee,8,81.1,1.27,82.7,79.4
2015,2015 Annual Edition,Cholesterol Check,Texas,30,74.8,-0.43,76.2,73.4
2015,2015 Annual Edition,Cholesterol Check,Utah,50,68.3,-2,69.5,67.2
2015,2015 Annual Edition,Cholesterol Check,Virginia,11,80.1,1,81.5,78.8
2015,2015 Annual Edition,Cholesterol Check,Vermont,15,78.8,0.65,80.3,77.2
2015,2015 Annual Edition,Cholesterol Check,Washington,31,74.5,-0.51,75.7,73.3
2015,2015 Annual Edition,Cholesterol Check,Wisconsin,24,76.6,0.05,78.3,74.9
2015,2015 Annual Edition,Cholesterol Check,West Virginia,16,78.7,0.62,80.1,77.2
2015,2015 Annual Edition,Cholesterol Check,Wyoming,39,73.8,-0.7,75.7,72
2015,2015 Annual Edition,Chronic Drinking,Nevada,41,6.9,0.82,8.3,5.5
2015,2015 Annual Edition,Chronic Drinking,New Hampshire,42,7,0.91,8,6.1
2015,2015 Annual Edition,Chronic Drinking,New Jersey,7,4.8,-0.91,5.4,4.3
2015,2015 Annual Edition,Chronic Drinking,New Mexico,21,5.7,-0.16,6.4,4.9
2015,2015 Annual Edition,Chronic Drinking,New York,8,4.9,-0.82,5.6,4.2
2015,2015 Annual Edition,Chronic Drinking,North Carolina,11,5.1,-0.66,5.7,4.4
2015,2015 Annual Edition,Chronic Drinking,North Dakota,37,6.7,0.66,7.8,5.6
2015,2015 Annual Edition,Chronic Drinking,Ohio,31,6.4,0.41,7.2,5.6
2015,2015 Annual Edition,Chronic Drinking,Oklahoma,3,3.9,-1.65,4.5,3.3
2015,2015 Annual Edition,Chronic Drinking,Oregon,47,7.7,1.48,8.6,6.8
2015,2015 Annual Edition,Chronic Drinking,Pennsylvania,27,6,0.08,6.7,5.3
2015,2015 Annual Edition,Chronic Drinking,Rhode Island,28,6.2,0.25,7.1,5.2
2015,2015 Annual Edition,Chronic Drinking,South Carolina,26,5.9,0,6.5,5.2
2015,2015 Annual Edition,Chronic Drinking,South Dakota,8,4.9,-0.82,5.8,4.1
2015,2015 Annual Edition,Chronic Drinking,Tennessee,4,4.1,-1.48,5,3.1
2015,2015 Annual Edition,Chronic Drinking,Texas,24,5.8,-0.08,6.5,5.2
2015,2015 Annual Edition,Chronic Drinking,Utah,1,3.3,-2,3.7,3
2015,2015 Annual Edition,Chronic Drinking,Vermont,50,9.1,2,10,8.2
2015,2015 Annual Edition,Chronic Drinking,Virginia,17,5.3,-0.49,5.9,4.7
2015,2015 Annual Edition,Chronic Drinking,Washington,39,6.8,0.74,7.5,6.1
2015,2015 Annual Edition,Chronic Drinking,West Virginia,2,3.6,-1.89,4.2,3
2015,2015 Annual Edition,Chronic Drinking,Wisconsin,45,7.2,1.07,8.1,6.3
2015,2015 Annual Edition,Chronic Drinking,Wyoming,28,6.2,0.25,7.4,5.1
2015,2015 Annual Edition,Chronic Drinking,United States,,5.9,,6,5.7
2015,2015 Annual Edition,Chronic Drinking,District of Columbia,,9,,10.7,7.2
2015,2015 Annual Edition,Chronic Drinking,Alabama,6,4.5,-1.15,5.1,3.8
2015,2015 Annual Edition,Chronic Drinking,Alaska,49,8.8,2,10,7.6
2015,2015 Annual Edition,Chronic Drinking,Arizona,24,5.8,-0.08,6.5,5.2
2015,2015 Annual Edition,Chronic Drinking,Arkansas,11,5.1,-0.66,6.1,4.1
2015,2015 Annual Edition,Chronic Drinking,California,21,5.7,-0.16,6.4,5.1
2015,2015 Annual Edition,Chronic Drinking,Colorado,35,6.5,0.49,7.1,5.9
2015,2015 Annual Edition,Chronic Drinking,Connecticut,21,5.7,-0.16,6.4,4.9
2015,2015 Annual Edition,Chronic Drinking,Delaware,14,5.2,-0.58,6.1,4.3
2015,2015 Annual Edition,Chronic Drinking,Florida,37,6.7,0.66,7.4,6
2015,2015 Annual Edition,Chronic Drinking,Georgia,17,5.3,-0.49,6.1,4.4
2015,2015 Annual Edition,Chronic Drinking,Hawaii,48,7.9,1.65,8.8,7
2015,2015 Annual Edition,Chronic Drinking,Idaho,10,5,-0.74,6,4.1
2015,2015 Annual Edition,Chronic Drinking,Illinois,31,6.4,0.41,7.4,5.5
2015,2015 Annual Edition,Chronic Drinking,Indiana,14,5.2,-0.58,5.8,4.6
2015,2015 Annual Edition,Chronic Drinking,Iowa,30,6.3,0.33,7.1,5.6
2015,2015 Annual Edition,Chronic Drinking,Kansas,11,5.1,-0.66,5.6,4.6
2015,2015 Annual Edition,Chronic Drinking,Kentucky,20,5.5,-0.33,6.3,4.6
2015,2015 Annual Edition,Chronic Drinking,Louisiana,35,6.5,0.49,7.3,5.7
2015,2015 Annual Edition,Chronic Drinking,Maine,44,7.1,0.99,7.8,6.3
2015,2015 Annual Edition,Chronic Drinking,Maryland,17,5.3,-0.49,6,4.5
2015,2015 Annual Edition,Chronic Drinking,Massachusetts,42,7,0.91,7.6,6.3
2015,2015 Annual Edition,Chronic Drinking,Michigan,39,6.8,0.74,7.5,6.1
2015,2015 Annual Edition,Chronic Drinking,Minnesota,31,6.4,0.41,6.9,6
2015,2015 Annual Edition,Chronic Drinking,Mississippi,5,4.3,-1.32,5.4,3.3
2015,2015 Annual Edition,Chronic Drinking,Missouri,14,5.2,-0.58,6,4.4
2015,2015 Annual Edition,Chronic Drinking,Montana,46,7.4,1.24,8.4,6.5
2015,2015 Annual Edition,Chronic Drinking,Nebraska,31,6.4,0.41,7,5.8
2015,2015 Annual Edition,Clinical Care,Alaska,1,0.166,,,
2015,2015 Annual Edition,Clinical Care,Alabama,48,-0.175,,,
2015,2015 Annual Edition,Clinical Care,United States,,,,,
2015,2015 Annual Edition,Clinical Care,Arkansas,46,-0.149,,,
2015,2015 Annual Edition,Clinical Care,Arizona,24,0.029,,,
2015,2015 Annual Edition,Clinical Care,California,7,0.139,,,
2015,2015 Annual Edition,Clinical Care,Colorado,16,0.073,,,
2015,2015 Annual Edition,Clinical Care,Connecticut,6,0.141,,,
2015,2015 Annual Edition,Clinical Care,District of Columbia,,,,,
2015,2015 Annual Edition,Clinical Care,Delaware,37,-0.067,,,
2015,2015 Annual Edition,Clinical Care,Florida,34,-0.064,,,
2015,2015 Annual Edition,Clinical Care,Georgia,44,-0.113,,,
2015,2015 Annual Edition,Clinical Care,Hawaii,8,0.139,,,
2015,2015 Annual Edition,Clinical Care,Iowa,29,-0.019,,,
2015,2015 Annual Edition,Clinical Care,Idaho,20,0.036,,,
2015,2015 Annual Edition,Clinical Care,Illinois,25,0.026,,,
2015,2015 Annual Edition,Clinical Care,Indiana,40,-0.088,,,
2015,2015 Annual Edition,Clinical Care,Kansas,30,-0.021,,,
2015,2015 Annual Edition,Clinical Care,Kentucky,45,-0.138,,,
2015,2015 Annual Edition,Clinical Care,Louisiana,47,-0.17,,,
2015,2015 Annual Edition,Clinical Care,Massachusetts,4,0.15,,,
2015,2015 Annual Edition,Clinical Care,Maryland,10,0.124,,,
2015,2015 Annual Edition,Clinical Care,Maine,22,0.031,,,
2015,2015 Annual Edition,Clinical Care,Michigan,28,-0.012,,,
2015,2015 Annual Edition,Clinical Care,Minnesota,9,0.125,,,
2015,2015 Annual Edition,Clinical Care,Missouri,35,-0.065,,,
2015,2015 Annual Edition,Clinical Care,Mississippi,50,-0.244,,,
2015,2015 Annual Edition,Clinical Care,Montana,26,0.022,,,
2015,2015 Annual Edition,Clinical Care,North Carolina,33,-0.059,,,
2015,2015 Annual Edition,Clinical Care,North Dakota,18,0.043,,,
2015,2015 Annual Edition,Clinical Care,Nebraska,15,0.076,,,
2015,2015 Annual Edition,Clinical Care,New Hampshire,12,0.098,,,
2015,2015 Annual Edition,Clinical Care,New Jersey,13,0.094,,,
2015,2015 Annual Edition,Clinical Care,New Mexico,31,-0.035,,,
2015,2015 Annual Edition,Clinical Care,Nevada,32,-0.051,,,
2015,2015 Annual Edition,Clinical Care,New York,11,0.117,,,
2015,2015 Annual Edition,Clinical Care,Ohio,35,-0.065,,,
2015,2015 Annual Edition,Clinical Care,Oklahoma,43,-0.111,,,
2015,2015 Annual Edition,Clinical Care,Oregon,2,0.162,,,
2015,2015 Annual Edition,Clinical Care,Pennsylvania,27,0.011,,,
2015,2015 Annual Edition,Clinical Care,Rhode Island,14,0.092,,,
2015,2015 Annual Edition,Clinical Care,South Carolina,42,-0.098,,,
2015,2015 Annual Edition,Clinical Care,South Dakota,23,0.031,,,
2015,2015 Annual Edition,Clinical Care,Tennessee,41,-0.094,,,
2015,2015 Annual Edition,Clinical Care,Texas,39,-0.082,,,
2015,2015 Annual Edition,Clinical Care,Utah,17,0.072,,,
2015,2015 Annual Edition,Clinical Care,Virginia,21,0.034,,,
2015,2015 Annual Edition,Clinical Care,Vermont,5,0.149,,,
2015,2015 Annual Edition,Clinical Care,Washington,3,0.154,,,
2015,2015 Annual Edition,Clinical Care,Wisconsin,19,0.042,,,
2015,2015 Annual Edition,Clinical Care,West Virginia,49,-0.183,,,
2015,2015 Annual Edition,Clinical Care,Wyoming,38,-0.068,,,
2015,2015 Annual Edition,Colorectal Cancer Screening,Alabama,31,64.7,-0.36,66.6,62.7
2015,2015 Annual Edition,Colorectal Cancer Screening,Alaska,47,59.9,-1.36,62.9,56.9
2015,2015 Annual Edition,Colorectal Cancer Screening,Arizona,36,63.8,-0.55,65.5,62.2
2015,2015 Annual Edition,Colorectal Cancer Screening,Arkansas,45,60.6,-1.22,63.2,57.9
2015,2015 Annual Edition,Colorectal Cancer Screening,California,27,66.1,-0.06,68.3,63.8
2015,2015 Annual Edition,Colorectal Cancer Screening,Colorado,21,66.8,0.08,68.3,65.3
2015,2015 Annual Edition,Colorectal Cancer Screening,Connecticut,6,72.9,1.36,74.8,71
2015,2015 Annual Edition,Colorectal Cancer Screening,Delaware,7,71.5,1.07,74,69.1
2015,2015 Annual Edition,Colorectal Cancer Screening,Florida,24,66.5,0.02,68.3,64.7
2015,2015 Annual Edition,Colorectal Cancer Screening,Georgia,26,66.3,-0.02,68.5,64
2015,2015 Annual Edition,Colorectal Cancer Screening,Hawaii,15,69.3,0.61,71.6,67
2015,2015 Annual Edition,Colorectal Cancer Screening,Idaho,43,60.8,-1.18,63.4,58.3
2015,2015 Annual Edition,Colorectal Cancer Screening,Illinois,41,61.4,-1.05,64,58.9
2015,2015 Annual Edition,Colorectal Cancer Screening,Indiana,40,61.6,-1.01,63.2,59.9
2015,2015 Annual Edition,Colorectal Cancer Screening,Iowa,18,67.5,0.23,69.3,65.7
2015,2015 Annual Edition,Colorectal Cancer Screening,Kansas,32,64.6,-0.38,66,63.2
2015,2015 Annual Edition,Colorectal Cancer Screening,Kentucky,20,67.1,0.15,69,65.1
2015,2015 Annual Edition,Colorectal Cancer Screening,Louisiana,33,64.2,-0.46,66.2,62.2
2015,2015 Annual Edition,Colorectal Cancer Screening,Maine,2,75.2,1.85,76.8,73.5
2015,2015 Annual Edition,Colorectal Cancer Screening,Maryland,10,70.6,0.88,72.5,68.6
2015,2015 Annual Edition,Colorectal Cancer Screening,Massachusetts,1,76.4,2,77.9,74.8
2015,2015 Annual Edition,Colorectal Cancer Screening,Michigan,9,70.8,0.92,72.5,69.1
2015,2015 Annual Edition,Colorectal Cancer Screening,Minnesota,8,71.3,1.03,72.6,70.1
